Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
کر,,Acc,کرپشن کو,پبلک سرویس ڈیلیوری کے نظام مےں,2,6,-4,5,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,توجہ,پالیسی اور حکمرانی اصلاحات پر,1,5,-4,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
دے,,Nom,وارداتیں,"سرور نگر دیورکنڈہ سعیدآباد , بوئن پلی حدود مےں",1,9,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
دے,,Nom,سرقہ کی وارداتیں,علحدہ طور پر,3,3,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,30 پولنگ اسٹیشن,ہر وارڈ میں,3,3,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ہے,,Acc,انتخابی سرگرمیوں ہی سے,گذشتہ چھ ماہ سے,4,4,0,4,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,اپنی توجہ,ترقیاتی پراجکٹس پر,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Nom,کام,روزانہ کی اُجرت پر,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
مار,,"Acc,Dat",اسے,جیپ مےں بھی,1,3,-2,5,4,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
کر,Acc,Acc,کام کو,نیوکلیر پلانٹ کے مقام پر,2,5,-3,4,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
لے,,Acc,اس پراجکٹ کے خلاف ہونے والے احتجاج کو,سنجیدگی سے,8,2,6,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
ڈال,,Acc,عوام کی زندگیوں کو,خطرے مےں,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,جو کام,اقلیتوں کی ترقی اور بہبود کے لیے,2,7,-5,1,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
رکھ,,Acc,جن وزرا کو,کابینہ میں,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,سنجیب ساہو شاردا پرساد نائک دیو ، کامیش ماجھی پرتاپ جینا پرابین چندرا بھانجہ دیو اتانو سبیاسشی بدری نارائن پترا اور انجلی بہیرہ,منسٹر آف اسٹیٹ درجہ کے وزرا میں,23,7,16,33,36,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
رکھ,,Acc,انفٹ شعیب اختر کو,ٹیم میں,4,2,2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
لے,,"Acc,Dat",انہیں,اعتماد میں,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
کر,Acc,Acc,مناسک حج کو,صحیح طریقہ سے,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,حضرت سلمان فارسی رضی اللہ عنہ کو,اپنے اہل بیت مےں,7,4,3,10,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
گزر,,Nom,میرا دن,گرجا مےں,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,علم,نصبین کے اسقف سے,1,4,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ہو,,Nom,لرزہ,مایہ پر,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,اپنے لبوں کو,مہر نبوت پر,3,3,0,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
بدل,,Nom,آپ کا نام,مایہ سے,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,Acc,Nom,سبقت,اےک دوسرے پر,1,3,-2,2,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
کر,,Nom,اپنی توجہ,ضلع عادل_آباد پر,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,مسٹر کومٹ ریڈی وینکٹ ریڈی کو,کانگریس گروپ کی ایما پر,6,5,1,4,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
بنا,,Acc,صرف اےک کانگریسی رکن مسٹر آترم سکو کو,عادل_آباد کے 10 اسمبلی حلقہ_جات مےں,8,6,2,9,17,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ہے,,Nom,مقبولیت,عوام مےں,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Nom,سبقت,اےک دوسرے پر,1,3,-2,2,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
رکھ,,Acc,غیروں کے جذبات اور احساسات کو,اپنے جذبات مےں,6,3,3,14,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
آ,Acc,Nom,زیر بحث,اجلاس مےں,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کرا,,Acc,دو روزہ اجلاس کی تفصیلات سے,پریس کانفرنس مےں,6,3,3,3,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,فیصلہ,صرف عقیدہ کی بنیاد پر,1,5,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ہو,,Nom,جس کی ابتدائی سماعت,ابھی تک,4,2,2,4,3,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
کر,Acc,Acc,اس قانون کو,سپریم کورٹ مےں,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Acc,تمام دارالقضات کو,ملک مےں,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,"Acc,Dat",جسے,لوک سبھا مےں,1,3,-2,5,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
دے,,Acc,اس قانون کو,مسلم ارکان کی عدم موجودگی مےں,3,6,-3,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,اپنے کاروبار کو,اس علاقہ سے,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,اس صنعت کو,بھولکپور سے,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
دے,,Nom,شیڈس کی تعمیر و دیگر ترقیاتی کام,مستقل طور پر,7,3,4,6,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ہٹ,,Acc,سرکاری جنگی طیاروں کو,لیبیا کے آسمان سے,4,4,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,اس طرح کے حملے,افغانستان پاکستان سرحد پر,4,4,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Acc,ان یونانی ڈاکٹرس کی جائیدادوں کو,غیرمحفوظ زمرہ مےں,6,3,3,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
لا,Acc,Nom,اردو زبان سے واقف یونانی ڈاکٹرس کے تقررات,عمل مےں,8,2,6,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,شامل جماعتوں کی تائید,عظیم اتحاد میں,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,اپنا انتہائی سخت_گیر موقف,علاحدہ ریاست تلنگانہ کی تشکیل کے مطالبہ پر,4,8,-4,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
نکال,,Nom,رقم,کھاتہ سے,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,جنسی تعلقات,اس سے,2,2,0,2,5,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
ہو,,Nom,کوئی دوسری عورت,اس کے شوہر کی زندگی میں,3,6,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
دے,,Nom,طلاق کی درخواست,جولائی 2001 ء میں,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,القاعدہ سے متحرک دو عسکریت_پسندوں کو,حملے مےں,6,2,4,3,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
بتا,,Nom,جس کا تعلق,اُردن سے,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,Acc,Acc,اساتذہ کے تبادلے اور اسے معقولیت_پسند بنانے کا کام,10 جون تک,9,3,6,11,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Acc,مخلوعہ اردو اساتذہ کے محدود تقررات سے بھی,تمام زمروں مےں,8,3,5,4,11,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Acc,ایس ایچ جی گروپ ممبرس کی ادائیگی کو,بینک سے,8,2,6,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,مثبت ردعمل,ایس ایچ جی گروپ ممبرس کی ادائیگی کو بینک سے مربوط کرنے کی تجویز پر بھی,2,16,-14,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,"Acc,Dat",اسے,MGNREGS سے,1,2,-1,4,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
بنا,Acc,Acc,انفراسٹرکچر کو,جونیر کالیجس مےں,2,3,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Nom,اسکول ایجوکیشن کے منظورہ 401 کنٹراکٹ اسٹاف کا تقرر,ختم جون تک,9,3,6,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
رکھ,,"Acc,Dat",اسے,31 مئی تک,1,3,-2,5,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
کہلا,,Nom,کئی افراد,ہندوستان مےں,2,2,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,بےپناہ شہرت,بچپن سے ہی,2,3,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,ڈی جی سی اے کے سینئر عہدیدار اور دیگر 3 بشمول اےک پائلیٹ کو,اس سلسلہ مےں,14,3,11,9,17,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,ردعمل,اس خبر پر,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
چلا,,Nom,جوا_خانہ,اس بلڈنگ کے گراؤنڈ فلور پر,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,"Acc,Dat",جنہیں,مختلف دواخانوں کو,1,3,-2,5,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
سن,,Acc,دھماکہ کی آواز,سات کیلومیٹر کے فاصلے تک,3,5,-2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
لا,,Nom,سی_ڈی کو,منظرعام پر,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
ہے,,,کچھ بھی,عوام کی توجہ ہٹانے کی کوشش کے سوا,2,8,-6,3,6,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
ڈال,,Acc,انا ہزارے کو,اُلجھن مےں,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
سنا,,Nom,سزائے عمر قید,ماوسٹوں سے تعلقات اور غداری کے الزام مےں,3,8,-5,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
دے,,Acc,قبائل کی خدمت کو,تعیشات_پرست عوام کو طبی مدد کے بجائے,4,7,-3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,درخواست,کولکتہ ہائیکورٹ مےں,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
چھا,,Nom,بادل,جہاں ہر روز شدت سے محسوس کی جانے والی دھوپ کی تمازت پر قابو پاتے ہوئے آسمان پر,1,18,-17,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,جس کو,کم و بیش اےک ماہ سے,2,6,-4,11,5,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
ہٹا,,Acc,بسوں ٹرکوں اور خانگی گاڑیوں کو,سڑکوں سے,6,2,4,9,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Acc,ڈیویژن سطح کے اجلاس,25 اپریل کو,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,تبادلہ کے یہ احکامات,19 اپریل کو,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,"Acc,Dat",اُسے,تنظیم مےں,1,2,-1,4,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
کھڑا,,Nom,تنازعہ,انکاؤنٹر کے تعلق سے,1,4,-3,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Acc,غصے کو,وقتی طور پر ہی سہی,2,5,-3,8,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
گھول,,Nom,شکر,جس مےں,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
کر,,Acc,وہ توانائی,فوری طور پر,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
ہو,,Nom,غذائی انجذاب,جن لوگوں کے جسموں مےں,2,5,-3,4,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,گلوکوز کو,درست طریقے سے,2,3,-1,7,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
آ,,Nom,دوسروں کو معاف کر دینے کا جذبہ,جن لوگوں کے جسموں مےں غذائی انجذاب اچھی طرح نہیں ہوتا ہے یا ان کا جسم گلوکوز کو درست طریقے سے استعمال نہیں کرتا ہے وہ زیادہ جارحیت کا مظاہرہ کرتے ہےں اور ان مےں,7,35,-28,4,12,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
بڑھ,,Nom,غصہ نفرت اور جارحیت,دنیا بھر کے لوگوں مےں,4,5,-1,5,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,بُرے اثرات,پورے معاشرے پر,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
بنا,Acc,Acc,معاشرے کو,بڑی خاموشی سے,2,3,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Acc,ان کے مسائل کو,جنگی خطوط پر,4,3,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Acc,عہدیداروں کی غفلت اور لاپرواہی کو,عوام کے مسائل کے سلسلہ مےں,6,6,0,8,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
دے,,Nom,اےک کمیٹی,لوک پال بل پینل کے خطوط پر,2,7,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,Acc,Nom,مسودہ,مرکز مےں,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,ریاستی وزرا سرکاری عہدیدار اور سابق ججس سیول سوسائٹیز کے نمائندے سابق ویجلنس عہدیدار اور انسداد رشوت_ستانی کے ماہرین کو بھی,مجوزہ کمیٹی مےں,21,3,18,24,27,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,افغان صدر حامد کرزئی کے ساتھ,اس دورہ کے موقع پر,6,5,1,4,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Acc,افغان صدر حامد کرزئی کے ساتھ,اس دورہ کے موقع پر,6,5,1,4,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,"Acc,Dat",اسے,پارلیمنٹ کے مانسون سشن مےں,1,5,-4,7,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
کر,Acc,Acc,اس بل کی تیاری کا کام,30 جون تک,6,3,3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,امر سنگھ کی مدد,اپنی پہلی میعاد مےں,4,4,0,8,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
رکھ,,Nom,اپنی رسواکن مہم,اس حال مےں بھی,3,4,-1,6,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
کر,,Nom,اپنا جواب,11 مئی تک,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,شکست کی ذمہداری,حالیہ لوک سبھا انتخابات میں,3,5,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
کر,,Nom,کامیابی,2012 کے اسمبلی انتخابات میں,1,5,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
آ,,Nom,خوبیاں,اپنے اندر,1,2,-1,2,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
نکال,,Acc,دنیا کے بدترین آمر کو,اپنے ملک سے,5,3,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
دے,,Nom,یہ اطلاع,فون پر,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
مل,,Nom,ہلاکتوں کی اطلاعات,ملک کے مختلف شہروں اور ٹاؤنس سے,3,7,-4,1,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ڈال,Acc,Acc,کرپشن جیسی لعنت کے مسئلہ کو,پس_منظر مےں,6,2,4,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
ڈال,Acc,Acc,کرپشن جیسی لعنت کے مسئلہ کو,پس_منظر مےں,6,2,4,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
