Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
stecken,,Acc,sehr viel Energie,in seine Arbeit,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
handeln,,Acc,sich,um eine starke Blutanämie,1,4,-3,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
feiern,,Acc,unsere Hochzeit,auf dem Hasenöhrl Hof,2,4,-2,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
machen,,Acc,unseren Tag,zu einer wirklichen Traumhochzeit,2,4,-2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
aufbauen,,Acc,ihr Geschäft,mit sehr viel Liebe zu dem Detail,2,7,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
kennenlernen,,Acc,sehr nette Leute,bei der Gelegenheit,3,3,0,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ärgern,,Acc,sich,in dem Urlaub,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
äußern,,Acc,sich,bei vielen,1,2,-1,5,3,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
verschreiben,,Acc,Medikamente,zu der Behandlung,1,3,-2,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
beraten,,Acc,mich,über die Erweiterung eines Geländes,1,5,-4,7,4,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
einbringen,,,200 Millionen Dollar,in dem Jahr,3,3,0,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
reißen,,Acc,sechzehn Menschen,in den Tod,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
einstellen,,Acc,uns,auf Probleme in der Westtürkei,1,5,-4,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
zulassen,,Acc,den kontrollierten Anbau von Nutzhanf,in Deutschland,5,2,3,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
fordern,,Acc,ein Öl Embargo gegen Nigeria,an dem Mittwoch,5,3,2,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
handeln,,Acc,sich,um einen Unfall,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
bezahlen,,,zehn Mark,pro Tag,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
versorgen,,Acc,sich,aus eigener Kraft mit Raum,1,5,-4,7,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
bestellen,,Nom,Percy Barnevik den Ex Konzernchef von ABB,zu seinem Thronfolger,7,3,4,13,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
haben,,Acc,allerhöchste Priorität,in den nächsten Jahren,2,4,-2,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
freibekommen,,,"1,6 Milliarden Mark",in seinem Etat für Forschung und Hochschulbau,3,7,-4,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
fassen,,Acc,keinen gemeinsamen Beschluß für Studiengebühren,auf ihrer Konferenz in Bonn,5,5,0,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
einreichen,,Acc,Klage gegen Diestel,bei dem Kreisgericht Königs Wusterhausen,3,5,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
tun,,Acc,alles,mit ihrem diffamierenden Wahlkampf,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
haben,,Acc,den Mord an dem israelischen Ministerpräsidenten,ohne Mittäter,6,2,4,9,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
einbeziehen,,Acc,weitere Wirtschaftszweige,in die Öko Audit Verordnung,2,5,-3,8,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
gewöhnen,,Acc,sich,an die Maßstäbe der Bayern,1,5,-4,7,4,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
organisieren,,Acc,einen nationalen Tag der Langeweile,in Amsterdam,5,2,3,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
holen,,Acc,eine Genehmigung,bei dem Arbeitsamt,2,3,-1,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
beschränken,,Acc,sich,auf eine bloße Kritik an der Wahlkampfführung an dem Marketing an der Vermittlung und Umsetzung,1,15,-14,18,14,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
bilden,,Acc,keine Koalition,mit einem politischen Gegner zu bilden der die SPD eben noch mit Ungeziefer in Verbindung gebracht hat,2,17,-15,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
entlassen,,Nom,die Chefin der Zentralbank Tatjana Paramonowa,an dem Mittwoch,6,3,3,7,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
locken,,Acc,einen Kameraden,in ein Waldstück,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
glauben,,,so was,über die Russen,2,3,-1,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
schaffen,,Acc,den Kraftakt der 35 Stunden Woche,nach zehn Jahren,6,3,3,11,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
offerieren,,Acc,nur bescheidene steuerliche Abschreibungsmöglichkeiten,mit Immobilien in der Mainzer Altstadt,4,6,-2,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
einstellen,,Acc,sich,nach Abschluß der Anlaufphase,1,4,-3,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
erwerben,,Acc,die restlichen Aktien,von Roussel Uclaf die bereits mehrheitlich zu der Gruppe gehörende französischen Pharmafirma,3,12,-9,16,14,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausweisen,,Acc,einen Jahresüberschuß von sieben Millionen Mark,mit Mühe,6,2,4,5,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wählen,,Acc,den letztmöglichen Zeitpunkt,für die Umstellung auf den Euro,3,6,-3,8,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verletzen,,Acc,irgendein Gesetz,in Kuba,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
freibekommen,,Acc,den Flughafen von Sarajewo,zu der humanitären Versorgung der Stadt,4,6,-2,9,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
beteiligen,,Acc,sich,an weiteren Verhandlungen über die Kostendeckung,1,6,-5,8,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
bombadiert,,Acc,drei Fahrzeuge der LTTE,an dem Samstag,4,3,1,3,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
beginnen,,Acc,eine Säuberungswelle,nach einem Bericht der New York Times,2,7,-5,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
jagen,,Acc,uns,aus dem Dorf,1,3,-2,4,1,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
übernehmen,,Nom,einer der drei in dem Gaza Streifen geplanten Industrieparks,von Deutschen,9,2,7,12,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
umhüllen,,Acc,den Unglücksreaktorblock IV,mit einem neuen Betonsarkophag,3,4,-1,7,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
übernehmen,,Acc,Verantwortung,für Europa,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
auflösen,,Acc,das Kabinett,an dem Vortag,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
befördern,,Acc,dieselben Mengen,in die Nordsee,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erledigen,,Acc,sich,von selbst,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
auffordern,,Nom,Oberbürgermeisterin Roth,an dem Samstag,2,3,-1,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
auslösen,,Acc,eine breite Diskussion,bei deren Mitgliedern,3,3,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
spenden,,Acc,den Erlös der Versteigerung,nach eigenen Angaben,4,3,1,6,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
einsetzen,,Acc,eine Untersuchungskommission,zu der Aufklärung umstrittener Immobiliengeschäfte bei dem Ausbau ihrer Frankfurter Gewerkschaftszentrale,2,11,-9,12,9,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
machen,,Acc,dieses Thema,zu dem Gegenstand der kommenden Wahlen,2,6,-4,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausüben,,Acc,Druck,auf die ganze Branche,1,4,-3,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
anreichern,,Acc,Maastricht,mit einem Stabilitätspakt,1,3,-2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
initiieren,,Acc,den Liberalisierungsprozeß,vor zwei Jahren,2,3,-1,4,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausmachen,,,gut zwölf Prozent des Bruttosozialproduktes,in dem Durchschnitt,5,3,2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
tun,,Acc,sich,bei dem Wohngeld,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
abschließen,,Acc,ihre Aufgabe die Zerstörung dieser Anlagen zu überwachen,an dem Samstag,8,3,5,9,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aufhäufen,,,"6,9 Milliarden Dollar",in dem Tresor,3,3,0,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausschließen,,Acc,Extremisten,aus den eigenen Reihen,1,4,-3,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
begehen,,Acc,die Tat,aus Angst und Verzweiflung,2,4,-2,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
begrüßen,,Acc,das Abkommen über die vollständige Wiedereingliederung Ostslawoniens in das kroatische Staatsgebiet,an dem Sonntag,11,3,8,15,17,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vereinbaren,,Acc,ein neues Arbeitszeitmodell,mit dem Betriebsrat,3,3,0,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
anklagen,,Acc,den 28jährigen,wegen Betrugs und Urkundenfälschung,2,4,-2,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
abweisen,,Acc,Die Beschwerde des bankrotten Baulöwen Jürgen Schneider,gegen das laufende Konkursverfahren,7,4,3,14,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
machen,,Acc,das,zu einem bestimmten Thema,1,4,-3,6,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
versetzen,,Acc,die Räume der einstigen Propstei,in ihren jetzigen Zustand,5,4,1,9,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erhalten,,Acc,die Lizenz für die vierte deutsche Mobilfunklizenz E 2,zusammen mit ihrem Partner British Telecom,9,6,3,8,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
finanzieren,,Acc,die Senkung der Sozialbeiträge,durch eine maßvolle schrittweise Belastung des umweltschädlichen Energieverbrauchs,4,8,-4,14,5,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sehen,,Acc,die freie Unabhängigkeit,in Analogie zu dem Konzept der Unabhängigkeit von stochastischen Zufallsvariablen,3,10,-7,12,10,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bilden,,Acc,die Basis der Topmodelle der Buick Palette,mit einem neuen Design,7,4,3,7,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
erlangen,,Acc,Vorteile,durch die Anschläge,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
spielen,,Acc,eine Play down Serie,über Kreuz,4,2,2,5,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
einwickelte,,Acc,sie,in Plastikfolie,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
einsetzen,,Acc,sich,für Menschenrechte und gegen Zensur,1,5,-4,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
anfangen,,,etwas,mit dem Mitglied einer feindlichen Bande,1,6,-5,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
austragen,,Acc,seine Streitigkeiten mit Schachspielern oder anderen Publizisten,in aller Öffentlichkeit,7,3,4,9,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
versehen,,Acc,die Anfrage nach der arischen Abstammung von Frau Kramm,mit dem Vermerk Bereits erledigt,9,5,4,17,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schützen,,Acc,Waterfield,vor der gegnerischen Defense,1,4,-3,6,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
einsetzen,,Acc,Medikamente,gegen den Schwindel,1,3,-2,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verlassen,,Acc,den FC Kopenhagen,zu dem Jahresende,3,3,0,5,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erhalten,,Acc,entsprechende Befehle,von übergeordneten Befehlsstellen,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nutzen,,Acc,die Flächen,für den Ackerbau,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schleppen,,Acc,ihre Schätze,mit sich,2,2,0,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
berechnen,,Acc,den HLB Wert,aus Zahlenwerten für die einzelnen chemischen Gruppen eines Moleküls,3,9,-6,13,9,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
fassen,,Acc,Fuß,in dem Bereich der UNIX Betriebssysteme,1,6,-5,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
rufen,,Acc,den Staat,zu Hilfe,2,2,0,3,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
aufweisen,,Acc,einen Durchmesser,"von etwa 2 bis 2,5 cm",2,6,-4,7,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
haben,,,recht,in Bezug auf Tartuffe,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
treffen,,Acc,Voraussagen auf ein fruchtbares oder unfruchtbares Jahr,aus dem Wasserstand,7,3,4,8,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
darstellen,,Acc,ein Wahrzeichen der Stadt,aufgrund ihrer typischen Fassaden,4,4,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
studieren,,Acc,Mathematik,an der Universität Göttingen und in Paris,1,7,-6,9,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
besetzen,,Acc,die Rolle des Grafen Hohenegg die er sich selbst zugedacht hatte,mit Norman Kerry,11,3,8,16,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bewegen,,Acc,ihn,zu einem Wechsel zu Nash Motors,1,6,-5,7,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
lassen,,Nom,seine Tochter,in dem Stich,2,3,-1,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausweisen,,Acc,das Gelände,als Landschaftsschutzgebiet,2,2,0,3,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
haben,,Acc,eine große Fangemeinde,in London,3,2,1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
steigern,,Nom,die landesweiten Verkäufe,in den nächsten Wochen,3,4,-1,6,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erreichen,,Acc,die absolute Mehrheit,in dem ersten Wahlgang,3,4,-1,1,4,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
unterstützen,,Acc,die Medien,vor Ort,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
unterstützen,,Nom,die Weinkönigin,bei ihren Aufgaben,2,3,-1,4,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
unterhalten,,Acc,sich,mit dessen Freundin,1,3,-2,6,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
treiben,,Acc,die Zärtlichkeit,auf den höchsten Grad,2,4,-2,6,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
überreden,,Acc,Bastian,zu einem albernen Wunsch nach dem nächsten,1,7,-6,9,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verwenden,,Gen,Shivering Sands,als gemeinsame Relaisstation,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
aufheben,,Acc,auch zahlreiche Konvente,mit dem anhaltenden Nachwuchsmangel,3,4,-1,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
kennen,,Acc,die Verhältnisse in Britannien,aufgrund ihrer Handelsbeziehungen,4,3,1,4,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
